GameNumber,HomeTeam,AwayTeam,Home_Past3_Form,Home_Past5_Form,Home_Streak,Home_Current_Standing,Home_Past_Standing,Home_Goals_Per_Game,Home_Shots_Per_Game,Home_SOT_Per_Game,Home_Corners_Per_Game,Home_Fouls_Per_Game,Home_Reds_Last2,Home_Yellows_Last2,Away_Past3_Form,Away_Past5_Form,Away_Streak,Away_Current_Standing,Away_Past_Standing,Away_Goals_Per_Game,Away_Shots_Per_Game,Away_SOT_Per_Game,Away_Corners_Per_Game,Away_Fouls_Per_Game,Away_Reds_Last2,Away_Yellows_Last2,Home_H2H_Past3,Home_H2H_Past5,Away_H2H_Past3,Away_H2H_Past5,Home_Goals,Away_Goals,Match_Result
725,Swansea,Newcastle,-1,-1,1,0,15,0.0,0.0,0.0,0.0,0.0,0,0,-1,-1,-1,0,12,0.0,0.0,0.0,0.0,0.0,0,0,1,1,-1,-1,2,2,0
726,Liverpool,West Brom,2,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0,-3,-2,-3,0,13,0.0,0.0,0.0,0.0,0.0,0,0,-2,-2,2,2,2,1,1
727,Sunderland,Stoke,1,-1,-1,0,16,0.0,0.0,0.0,0.0,0.0,0,0,3,2,3,0,7,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,-1,3,1,1
728,Hull,Crystal Palace,-3,-3,-3,0,17,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1
729,Leicester,Burnley,0,0,0,0,21,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,2,0
730,Aston Villa,Man City,-1,-3,-2,0,13,0.0,0.0,0.0,0.0,0.0,0,0,3,4,4,0,3,0.0,0.0,0.0,0.0,0.0,0,0,-3,-4,3,4,0,2,-1
731,Chelsea,Arsenal,2,4,1,0,2,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,9,0.0,0.0,0.0,0.0,0.0,0,0,2,2,-2,-2,2,0,1
732,Man United,Everton,0,2,0,0,5,0.0,0.0,0.0,0.0,0.0,0,0,1,3,1,0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,1,1
733,Tottenham,Southampton,0,0,1,0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0,0,1,1,-1,-1,1,0,1
734,West Ham,QPR,-1,-1,-1,0,11,0.0,0.0,0.0,0.0,0.0,0,0,-2,-2,-2,0,15,0.0,0.0,0.0,0.0,0.0,0,0,1,1,-1,-1,2,0,1
735,Stoke,West Ham,1,1,-1,14,7,1.0,11.0,5.0,4.0,17.0,0,4,1,-1,1,8,11,2.0,11.0,3.0,7.0,10.0,0,2,-2,-2,2,2,2,2,0
736,Newcastle,Liverpool,0,-2,0,10,12,2.0,9.0,4.0,1.0,15.0,0,3,2,4,2,2,1,2.0,19.0,7.0,5.0,12.0,0,2,0,0,0,0,1,0,1
737,Leicester,West Brom,0,0,0,12,21,2.0,15.0,6.0,9.0,16.0,0,2,-3,-4,-4,14,13,1.0,8.0,4.0,5.0,15.0,0,2,0,0,0,0,0,1,-1
738,Everton,Swansea,-1,1,-1,18,6,1.0,10.0,6.0,6.0,11.0,0,3,0,-1,0,11,15,2.0,11.0,5.0,3.0,11.0,0,1,0,0,0,0,0,0,0
739,Chelsea,QPR,2,4,2,8,2,2.0,5.0,3.0,2.0,14.0,0,4,-3,-4,-3,20,15,0.0,10.0,3.0,5.0,11.0,0,2,-1,-1,1,1,2,1,1
740,Arsenal,Burnley,1,-1,-1,18,9,0.0,10.0,0.0,2.0,10.0,0,3,0,0,0,14,10,2.0,10.0,4.0,3.0,12.0,0,2,1,1,-1,-1,3,0,1
741,Hull,Southampton,-1,-1,1,7,17,2.0,15.0,2.0,6.0,6.0,0,1,0,-2,-1,19,8,0.0,7.0,3.0,5.0,9.0,0,1,-2,-2,2,2,0,1,-1
742,Aston Villa,Tottenham,-3,-3,-3,19,13,0.0,6.0,1.0,0.0,4.0,0,0,1,2,2,11,4,1.0,9.0,4.0,10.0,15.0,0,2,-2,-3,2,3,1,2,-1
743,Man City,Man United,3,5,5,9,3,2.0,27.0,7.0,7.0,6.0,0,1,2,2,1,11,5,2.0,15.0,4.0,11.0,18.0,0,4,-1,-1,1,1,1,0,1
744,Crystal Palace,Sunderland,-1,1,-1,18,10,0.0,11.0,2.0,7.0,14.0,0,2,1,1,1,8,16,3.0,8.0,3.0,7.0,10.0,0,3,0,0,0,0,1,3,-1
745,Southampton,Leicester,0,0,1,12,8,0.5,8.5,3.0,4.5,9.0,0,1,-1,-1,-1,15,21,1.0,14.5,5.5,8.5,10.5,0,2,0,0,0,0,2,0,1
746,West Ham,Aston Villa,0,0,0,7,11,2.0,10.5,2.5,4.5,11.5,0,3,-3,-3,-4,19,13,0.5,9.0,1.0,1.5,8.0,1,3,0,1,0,-1,0,0,0
747,QPR,Man City,-3,-4,-4,20,15,0.5,8.5,2.0,3.5,11.5,0,2,3,5,6,2,3,1.5,21.5,6.5,7.0,10.5,0,4,-2,-2,2,2,2,2,0
748,Burnley,Hull,0,0,-1,16,10,1.0,8.0,3.0,2.0,10.5,0,3,-1,-3,-1,10,17,1.0,11.5,1.5,6.5,6.0,0,2,1,1,-1,-1,1,0,1
749,Liverpool,Chelsea,1,2,-1,9,1,1.0,12.5,5.0,3.5,10.0,0,5,3,4,3,3,2,2.0,11.5,5.5,7.5,11.0,0,4,2,2,-2,-2,1,2,-1
750,Man United,Crystal Palace,0,0,-1,13,5,1.0,12.0,3.0,7.5,13.5,1,5,-2,-1,-2,20,10,0.5,10.0,1.5,9.0,13.0,1,2,0,0,0,0,1,0,1
751,Sunderland,Everton,1,3,2,3,16,3.0,8.0,5.0,4.5,14.5,0,6,0,0,0,18,6,0.5,13.5,4.5,8.5,10.5,0,5,-3,-3,3,3,1,1,0
752,Swansea,Arsenal,1,-1,0,14,15,1.0,9.5,2.5,1.5,13.0,1,4,1,1,1,13,9,1.5,21.0,6.5,10.0,7.5,0,3,0,0,0,0,2,1,1
753,Tottenham,Stoke,3,2,3,5,4,1.5,13.5,5.5,9.5,13.0,0,5,0,2,0,16,7,1.5,16.0,5.5,6.5,15.5,0,5,1,1,-1,-1,1,2,-1
754,West Brom,Newcastle,-1,-3,1,13,13,1.0,8.0,3.5,4.0,13.5,0,3,0,0,1,9,12,1.5,11.5,3.5,4.0,14.0,0,7,2,2,-2,-2,0,2,-1
755,Burnley,Newcastle,0,0,1,11,10,1.0,10.0,3.0,3.67,12.67,0,7,2,2,2,2,12,1.67,10.33,3.33,4.0,11.33,0,4,0,0,0,0,1,1,0
756,Crystal Palace,Aston Villa,-3,-3,-3,20,10,0.33,8.67,1.33,7.33,12.67,1,3,-2,-4,0,18,13,0.33,10.0,2.0,1.67,8.67,1,6,1,1,-1,-1,0,1,-1
757,Leicester,Liverpool,-2,-2,-2,18,21,0.67,11.33,3.67,7.0,11.0,0,2,-1,0,-2,13,1,1.0,12.33,4.67,4.0,9.67,0,5,0,0,0,0,1,3,-1
758,Man United,Stoke,1,2,1,6,5,1.0,15.67,3.67,8.67,11.67,1,2,0,2,1,12,7,1.67,14.33,5.0,6.0,14.67,0,3,1,1,-1,-1,2,1,1
759,Swansea,QPR,1,1,1,9,15,1.33,10.0,3.33,3.0,12.0,1,8,-2,-4,0,19,15,1.0,11.33,2.67,4.67,10.67,0,4,0,0,0,0,2,0,1
760,West Brom,West Ham,-1,-3,-1,14,13,0.67,8.67,3.0,5.0,13.0,0,1,1,1,0,11,11,1.33,14.0,3.33,7.33,10.67,0,1,0,0,0,0,1,2,-1
761,Sunderland,Man City,2,2,0,6,16,2.33,8.67,4.33,4.67,13.33,0,4,2,4,0,7,3,1.67,22.0,6.33,7.0,10.33,0,5,1,0,-1,0,1,4,-1
762,Everton,Hull,-1,-1,0,17,6,0.67,14.33,5.33,7.0,11.33,0,4,-1,-3,-2,15,17,0.67,11.67,1.33,4.67,9.67,0,5,2,2,-2,-2,1,1,0
763,Arsenal,Southampton,-1,1,-1,16,9,1.33,18.0,5.67,10.0,10.33,0,5,1,2,2,10,8,1.0,11.67,4.0,7.33,9.33,0,2,0,0,0,0,1,0,1
764,Chelsea,Tottenham,3,4,4,2,2,2.0,12.67,5.33,7.33,11.33,0,5,1,1,-1,10,4,1.33,13.67,5.0,8.0,15.33,1,6,1,1,-1,-1,3,0,1
765,Hull,West Brom,-2,-2,0,14,17,0.75,10.75,1.25,4.5,10.25,0,5,-1,-3,-2,16,13,0.75,12.25,3.5,5.5,12.5,0,2,0,0,0,0,0,0,0
766,Liverpool,Sunderland,-1,1,1,8,1,1.5,12.0,4.25,4.0,9.75,0,4,0,0,-1,7,16,2.0,8.5,3.75,4.0,12.25,0,2,0,0,0,0,0,0,0
767,Man City,Everton,2,4,1,2,3,2.25,20.25,5.75,5.25,9.75,0,3,0,0,0,17,6,0.75,14.0,5.25,6.75,10.5,0,3,2,1,-2,-1,1,0,1
768,Newcastle,Chelsea,2,1,0,5,12,1.5,10.5,3.5,4.25,11.5,0,2,3,5,5,2,2,2.25,12.5,6.0,5.75,10.75,0,6,1,1,-1,-1,2,1,1
769,QPR,Burnley,-2,-4,-1,19,15,0.75,9.75,2.25,4.0,11.0,0,6,0,1,0,13,10,1.0,10.5,2.75,3.25,12.5,0,8,0,0,0,0,2,0,1
770,Stoke,Arsenal,0,0,-1,15,7,1.5,12.0,4.75,5.0,14.25,0,6,1,1,1,9,9,1.25,18.25,6.25,9.75,9.5,0,5,1,0,-1,0,3,2,1
771,Tottenham,Crystal Palace,-1,1,-2,11,4,1.0,12.75,4.25,7.5,13.75,1,4,-3,-4,-4,20,10,0.25,10.75,2.25,7.5,13.5,0,5,1,1,-1,-1,0,0,0
772,Aston Villa,Leicester,0,-2,1,16,13,0.5,8.75,2.25,1.75,10.25,0,5,-3,-3,-3,20,21,0.75,13.5,3.75,7.0,11.0,1,3,0,0,0,0,2,1,1
773,West Ham,Swansea,1,1,1,7,11,1.5,13.25,4.0,6.25,12.25,0,1,2,3,2,5,15,1.5,12.0,4.25,4.5,11.0,0,7,2,2,-2,-2,3,1,1
774,Southampton,Man United,1,0,-1,13,8,0.75,10.25,3.25,6.5,10.5,0,4,1,2,2,5,5,1.25,14.25,3.5,7.0,10.75,0,3,-1,-1,1,1,1,2,-1
775,Newcastle,Burnley,2,3,1,4,12,1.6,10.2,3.4,3.6,10.8,1,4,0,-1,-1,15,10,0.8,11.4,2.8,4.8,12.4,0,3,0,0,0,0,3,3,0
776,West Ham,West Brom,2,3,2,5,11,1.8,13.6,4.6,6.4,12.0,0,1,-2,-2,0,16,13,0.6,11.0,3.4,4.8,13.2,0,3,1,1,-1,-1,1,1,0
777,Tottenham,Chelsea,-2,0,0,11,4,0.8,13.0,4.0,6.4,13.2,0,2,1,3,-1,3,2,2.0,15.2,6.4,6.6,9.8,0,4,-2,-2,2,2,5,3,1
778,Stoke,Man United,1,0,1,10,7,1.8,12.2,4.6,4.6,14.8,0,7,3,3,3,4,5,1.4,12.0,3.2,5.8,10.4,0,3,-1,-2,1,2,1,1,0
779,Southampton,Arsenal,-1,-1,-2,14,8,0.8,11.2,3.4,6.2,10.8,0,4,-1,-1,-1,13,9,1.4,17.6,6.2,9.6,10.4,1,2,-1,-1,1,1,2,0,1
780,Man City,Sunderland,2,4,2,1,3,2.0,20.0,5.2,6.4,9.4,0,4,-1,1,0,9,16,1.6,8.2,3.2,4.6,12.8,0,4,1,1,-1,-1,3,2,1
781,Liverpool,Leicester,0,0,0,11,1,1.2,12.6,3.8,4.2,10.2,0,3,-3,-4,-4,20,21,0.8,12.8,3.8,6.6,11.6,2,5,1,1,-1,-1,2,2,0
782,Hull,Everton,-1,-1,0,16,17,0.6,11.0,1.4,4.2,10.2,0,2,-1,-2,-1,18,6,0.6,13.0,4.6,6.8,10.6,0,4,-2,-2,2,2,2,0,1
783,Aston Villa,Crystal Palace,2,0,2,13,13,0.8,10.2,3.2,2.4,10.0,0,6,-2,-4,0,20,10,0.2,11.8,2.6,8.4,12.8,0,2,0,0,0,0,0,0,0
784,QPR,Swansea,0,-2,1,17,15,1.0,10.0,3.0,3.8,11.2,1,3,1,1,-1,8,15,1.4,11.8,3.8,4.4,12.4,1,3,-1,-1,1,1,1,1,0
785,Swansea,West Ham,0,1,0,7,15,1.33,14.0,4.17,5.17,11.17,2,1,2,2,0,5,11,1.67,12.67,4.33,5.33,11.0,0,1,-3,-3,3,3,1,1,0
786,Burnley,QPR,-1,-1,0,14,10,1.17,12.0,3.0,4.83,12.5,0,5,0,-1,0,17,15,1.0,12.33,3.5,3.83,13.0,1,5,-1,-1,1,1,2,1,1
787,Chelsea,Newcastle,-1,1,-2,5,2,2.17,15.83,6.5,6.0,9.83,0,4,1,3,0,4,12,1.83,10.17,3.5,3.83,11.0,1,4,-1,-3,1,3,2,0,1
788,Crystal Palace,Tottenham,-1,-3,0,19,10,0.17,10.83,2.17,7.33,12.67,0,1,0,0,1,7,4,1.5,12.67,4.67,6.17,13.33,0,4,-1,-1,1,1,2,1,1
789,Everton,Man City,-2,-2,-2,19,6,0.5,12.33,4.33,7.0,11.33,1,6,3,4,3,1,3,2.17,22.0,6.33,7.0,10.17,0,5,-3,-2,3,2,1,1,0
790,Leicester,Aston Villa,-2,-4,0,20,21,1.0,13.33,3.67,6.33,11.33,1,6,2,1,0,14,13,0.67,10.83,3.17,2.83,10.17,0,5,-1,-1,1,1,1,0,1
791,Sunderland,Liverpool,-2,-1,-1,11,16,1.67,7.5,3.33,4.5,11.83,0,6,1,-1,0,10,1,1.33,13.5,4.17,4.17,10.67,0,3,0,0,0,0,0,1,-1
792,West Brom,Hull,-1,-1,0,16,13,0.67,11.5,3.33,4.17,13.17,0,1,1,-1,1,13,17,0.83,11.5,2.0,4.17,11.17,0,3,0,0,0,0,1,0,1
793,Man United,Southampton,2,2,0,3,5,1.33,11.0,3.0,6.0,10.67,0,1,-1,1,1,10,8,1.0,11.5,3.83,5.5,11.33,0,4,2,2,-2,-2,0,1,-1
794,Arsenal,Stoke,-1,-1,-2,16,9,1.17,16.5,6.17,9.17,9.83,1,3,0,1,0,13,7,1.67,12.0,4.17,5.67,13.67,0,3,-1,-1,1,1,3,0,1
795,Southampton,Swansea,1,1,2,6,8,1.0,11.14,3.43,5.43,11.14,0,5,-1,1,0,8,15,1.29,14.71,4.0,5.0,10.86,1,0,2,2,-2,-2,0,1,-1
796,Arsenal,Aston Villa,-1,-1,1,11,9,1.43,16.14,6.14,9.14,10.0,0,1,0,1,-1,16,13,0.57,11.0,2.86,3.29,9.57,1,2,0,0,0,0,5,0,1
797,Everton,Liverpool,-2,-2,0,20,6,0.57,12.14,4.29,6.57,11.0,1,4,1,1,1,9,1,1.29,14.57,4.14,4.43,10.71,0,6,-2,-2,2,2,0,0,0
798,Aston Villa,Chelsea,-2,0,-2,16,13,0.5,10.75,2.75,3.75,9.62,1,3,-1,1,1,2,2,2.14,14.86,6.29,6.14,10.29,0,3,-1,-1,1,1,1,2,-1
799,Leicester,Crystal Palace,0,-2,1,18,21,1.0,13.0,3.57,6.29,12.29,1,3,1,-1,1,17,10,0.43,12.29,2.86,6.86,12.14,0,6,0,0,0,0,0,1,-1
800,Man City,Hull,2,3,0,2,3,2.0,21.43,5.71,7.29,10.14,0,4,0,-1,-1,15,17,0.71,11.57,2.0,3.86,11.43,0,2,-1,-1,1,1,1,1,0
801,QPR,Southampton,0,-1,-1,20,15,1.0,13.0,4.0,4.14,12.43,0,6,1,-1,-1,9,8,0.88,11.62,3.75,5.88,11.12,1,4,1,1,-1,-1,0,1,-1
802,Swansea,Sunderland,1,1,1,4,15,1.25,13.62,3.62,4.38,10.62,0,1,-2,-3,-2,14,16,1.43,7.14,3.0,4.71,11.86,1,4,1,1,-1,-1,1,1,0
803,Tottenham,Arsenal,0,-2,-1,10,4,1.43,12.14,4.71,6.14,13.43,0,6,1,1,2,9,9,1.88,15.75,6.38,8.88,9.5,0,0,1,1,-1,-1,2,1,1
804,West Ham,Man United,1,2,0,7,11,1.57,12.43,4.43,5.29,10.43,0,2,0,2,-1,5,5,1.14,10.86,2.57,5.57,10.43,0,2,-2,-2,2,2,1,1,0
805,Newcastle,Stoke,0,1,-1,8,12,1.57,10.29,3.71,3.86,11.29,0,5,0,0,-1,15,7,1.43,11.29,3.86,5.0,13.29,0,3,0,0,0,0,1,1,0
806,Burnley,West Brom,0,1,1,14,10,1.29,12.86,3.57,5.57,12.71,0,6,1,-1,1,15,13,0.71,11.14,3.29,4.29,12.0,0,1,0,0,0,0,2,2,0
807,Arsenal,Leicester,1,-1,-1,10,9,1.78,14.78,6.0,8.22,9.78,0,5,0,-2,-1,18,21,0.88,13.75,3.75,6.5,12.62,1,5,0,0,0,0,2,1,1
808,Hull,Aston Villa,0,0,0,15,17,0.75,11.0,2.12,3.5,11.0,0,4,-3,-2,-3,17,13,0.56,10.44,2.56,4.11,9.44,0,5,-2,-2,2,2,2,0,1
809,Liverpool,Tottenham,1,2,0,10,1,1.12,14.88,4.38,4.62,10.25,0,5,1,0,1,9,4,1.5,13.5,5.12,6.62,12.75,0,6,1,1,-1,-1,3,2,1
810,Sunderland,QPR,-2,-3,0,14,16,1.38,6.75,2.75,4.25,12.0,1,5,-2,-2,-2,20,15,0.88,12.88,3.88,4.0,12.5,0,4,-1,-1,1,1,0,2,-1
811,West Brom,Swansea,1,0,0,13,13,0.88,11.25,3.5,4.5,12.38,0,5,1,0,0,6,15,1.22,13.89,4.0,4.67,10.67,0,4,-1,-1,1,1,2,0,1
812,Stoke,Man City,-1,-1,0,15,7,1.38,10.75,3.75,5.38,13.75,0,7,1,3,0,1,3,1.88,21.0,5.62,8.0,10.0,0,4,-1,-1,1,1,1,4,-1
813,Southampton,West Ham,1,1,1,5,8,0.89,12.11,3.89,5.67,11.67,1,3,0,2,0,8,11,1.5,12.5,4.62,5.75,10.0,0,3,0,0,0,0,0,0,0
814,Crystal Palace,Newcastle,2,1,2,16,10,0.5,12.5,2.75,6.75,11.38,0,6,-1,0,0,9,12,1.5,10.12,3.62,4.0,11.62,0,5,0,0,0,0,1,1,0
815,Chelsea,Everton,1,1,2,2,2,2.12,14.5,6.12,6.25,9.88,0,4,-1,-2,0,20,6,0.5,11.38,3.88,6.12,11.0,0,5,-2,-2,2,2,1,0,1
816,Man United,Burnley,-1,1,0,9,5,1.12,11.75,3.0,6.0,10.75,1,4,1,0,0,13,10,1.38,12.75,3.75,5.5,12.38,0,2,0,0,0,0,3,1,1
817,Arsenal,Everton,1,1,1,6,9,1.8,15.0,6.1,8.0,10.1,0,7,-1,-3,-1,20,6,0.44,10.89,3.89,5.67,11.22,1,7,0,1,0,-1,2,0,1
818,Liverpool,Man City,2,2,1,6,1,1.33,15.0,4.67,4.67,10.56,0,4,1,3,1,1,3,2.11,20.22,5.89,7.33,10.11,0,4,0,0,0,0,2,1,1
819,Aston Villa,West Brom,-3,-4,-4,17,13,0.5,10.5,2.7,4.4,9.6,0,5,2,2,1,11,13,1.0,11.22,3.56,4.56,12.22,0,6,1,1,-1,-1,2,1,1
820,Hull,Sunderland,0,1,1,12,17,0.89,10.89,2.33,3.44,11.56,0,5,-2,-3,-1,15,16,1.22,7.78,3.0,4.67,11.56,0,6,1,1,-1,-1,1,1,0
821,Southampton,Crystal Palace,0,2,0,6,8,0.8,13.0,4.2,5.9,11.7,0,4,2,2,0,17,10,0.56,11.89,2.78,6.56,11.22,0,2,1,1,-1,-1,1,0,1
822,Tottenham,Swansea,-1,0,-1,11,4,1.56,13.56,5.11,6.67,13.22,0,9,0,0,-1,8,15,1.1,13.5,3.9,4.6,10.8,0,4,1,1,-1,-1,3,2,1
823,Liverpool,Burnley,2,3,2,4,1,1.4,14.6,4.7,4.5,10.3,0,4,0,-1,-1,15,10,1.33,12.78,3.67,5.78,11.89,0,3,1,1,-1,-1,2,0,1
824,Man City,Leicester,0,1,-1,2,3,2.0,19.0,5.4,6.6,10.7,0,5,-1,-2,-2,19,21,0.89,13.44,3.78,6.44,12.78,0,6,0,0,0,0,2,0,1
825,Newcastle,Man United,-1,0,0,10,12,1.44,9.56,3.33,3.78,11.56,0,4,0,1,1,6,5,1.33,11.67,3.44,5.89,11.22,1,6,-1,0,1,0,0,1,-1
826,QPR,Arsenal,-1,0,1,18,15,1.0,13.56,3.89,4.0,12.44,0,5,1,3,2,6,9,1.82,15.18,5.91,8.0,10.27,0,4,-1,-1,1,1,1,2,-1
827,Stoke,Everton,-2,-1,-1,16,7,1.33,11.44,3.89,5.11,12.89,0,5,-2,-3,-2,20,6,0.4,10.6,3.7,6.0,10.6,1,3,1,2,-1,-2,2,0,1
828,West Ham,Chelsea,0,1,0,8,11,1.33,11.56,4.22,5.33,10.11,1,3,3,1,3,3,2,2.0,15.22,6.22,6.67,9.67,0,5,0,0,0,0,0,1,-1
829,QPR,Tottenham,-1,-2,-1,18,15,1.0,13.2,3.8,3.7,12.2,0,5,1,1,1,7,4,1.7,14.2,5.3,6.6,13.3,0,7,0,0,0,0,1,2,-1
830,Arsenal,Liverpool,3,3,3,4,9,1.83,15.58,6.17,7.83,10.08,0,3,3,4,3,3,1,1.45,15.09,5.0,4.64,10.09,0,1,1,3,-1,-3,4,1,1
831,Chelsea,Stoke,3,3,4,2,2,1.9,14.9,5.9,6.4,9.7,0,7,0,-1,1,13,7,1.4,11.4,3.8,5.1,12.7,0,3,1,2,-1,-2,2,1,1
832,Everton,Southampton,-3,-3,-3,20,6,0.36,10.55,3.82,6.0,10.91,0,2,2,2,1,7,8,0.82,13.91,4.09,6.27,11.64,0,2,0,0,0,0,1,0,1
833,Leicester,West Ham,-3,-2,-3,20,21,0.8,12.7,3.6,6.1,11.8,0,3,-1,-1,-1,8,11,1.2,12.2,4.3,5.3,10.1,1,4,0,0,0,0,2,1,1
834,Man United,Aston Villa,2,1,2,5,5,1.3,11.6,3.6,5.4,11.5,0,6,-1,-3,1,14,13,0.64,11.0,3.18,4.0,10.09,0,4,3,2,-3,-2,3,1,1
835,Swansea,Hull,-2,-1,-2,9,15,1.18,13.18,4.0,4.55,10.45,0,1,1,1,0,11,17,0.9,11.3,2.6,3.7,11.3,0,3,-1,-1,1,1,3,1,1
836,West Brom,QPR,0,1,-1,12,13,1.0,10.4,3.3,4.4,12.3,0,6,-1,-3,-2,20,15,1.0,13.55,4.0,3.64,12.45,0,3,1,1,-1,-1,1,4,-1
837,Burnley,Tottenham,-2,-1,-2,17,10,1.2,12.4,3.4,5.7,12.1,0,4,1,1,2,6,4,1.73,14.09,5.36,6.45,13.18,0,3,1,1,-1,-1,0,0,0
838,Sunderland,Newcastle,-1,-3,0,17,16,1.2,7.9,3.0,4.6,11.9,0,8,-1,-2,-1,10,12,1.3,9.5,3.2,3.8,11.0,0,3,1,1,-1,-1,1,0,1
839,Crystal Palace,Man City,0,1,-1,18,10,0.5,11.6,2.8,6.1,11.1,0,3,1,1,1,2,3,2.0,19.27,5.73,6.91,10.73,0,3,0,0,0,0,2,1,1
840,Aston Villa,QPR,-1,-3,-1,17,13,0.67,10.42,3.08,3.83,10.25,0,3,-1,-1,1,18,15,1.25,13.42,4.25,3.67,12.67,0,4,0,0,0,0,3,3,0
841,West Ham,Stoke,-2,-2,-2,9,11,1.18,12.36,4.55,5.36,10.09,0,6,-1,-2,-1,14,7,1.36,11.0,3.64,4.64,13.55,0,8,2,2,-2,-2,1,1,0
842,Tottenham,Aston Villa,2,2,0,6,4,1.58,13.92,5.08,6.17,12.5,0,2,0,-2,0,16,13,0.85,11.23,3.38,4.08,10.08,0,1,3,4,-3,-4,0,1,-1
843,Swansea,Everton,-1,0,1,8,15,1.33,12.83,4.0,4.5,10.5,0,1,-1,-2,1,20,6,0.42,10.58,3.58,5.83,11.0,0,2,0,0,0,0,1,1,0
844,West Brom,Leicester,-1,0,-2,15,13,1.0,11.36,3.55,4.18,11.73,1,6,-1,-1,1,20,21,0.91,13.36,3.91,6.18,11.82,0,1,1,1,-1,-1,2,3,-1
845,Southampton,Hull,0,0,-1,7,8,0.75,13.67,3.92,6.58,12.08,0,1,0,-1,-1,14,17,0.91,11.18,2.45,4.0,11.55,1,7,3,3,-3,-3,2,0,1
846,Burnley,Arsenal,-2,-1,0,19,10,1.09,12.64,3.45,5.64,11.82,0,3,3,3,4,3,9,2.0,15.62,6.46,7.69,9.85,0,2,-2,-2,2,2,0,1,-1
847,Sunderland,Crystal Palace,0,-1,1,12,16,1.18,8.64,3.09,4.91,12.09,0,11,0,2,1,16,10,0.64,11.0,2.82,5.91,11.09,0,4,1,1,-1,-1,1,4,-1
848,Man United,Man City,3,2,3,4,5,1.45,12.27,3.91,5.82,11.82,0,2,-1,0,-1,3,3,1.92,19.5,5.58,7.42,10.75,0,1,-1,0,1,0,4,2,1
849,QPR,Chelsea,0,0,0,17,15,1.38,13.23,4.31,3.62,12.62,0,7,3,5,5,1,2,1.91,15.27,6.27,6.64,9.27,0,5,0,0,0,0,0,1,-1
850,West Ham,Burnley,-2,-2,0,9,11,1.17,12.25,4.42,5.25,10.67,0,6,-2,-3,-1,19,10,1.0,12.25,3.5,5.25,12.08,0,4,-1,-1,1,1,1,0,1
851,Swansea,Stoke,0,-1,0,9,15,1.31,12.69,3.92,4.38,11.08,0,4,0,-1,0,14,7,1.33,11.58,3.5,5.08,13.5,0,7,1,1,-1,-1,2,0,1
852,Sunderland,Southampton,0,-1,-1,13,16,1.17,8.92,3.08,5.17,12.33,0,7,1,2,1,5,8,0.85,13.31,3.92,6.23,11.69,0,3,0,0,0,0,2,1,1
853,Man United,West Brom,3,4,4,3,5,1.67,12.17,4.17,5.42,11.58,0,0,-3,-2,-3,16,13,1.08,11.08,3.67,4.17,12.0,1,4,3,3,-3,-3,0,1,-1
854,Leicester,Newcastle,1,-1,2,18,21,1.08,13.25,3.92,6.17,12.08,0,2,-2,-3,-2,14,12,1.18,9.55,3.0,3.82,11.64,0,3,0,0,0,0,3,0,1
855,Aston Villa,Everton,0,0,1,13,13,0.86,11.14,3.36,4.21,10.21,1,2,0,-2,0,20,6,0.46,10.69,3.92,5.85,11.08,0,3,-1,-1,1,1,3,2,1
856,Liverpool,QPR,1,2,-1,7,1,1.42,14.92,4.75,4.67,10.0,1,0,0,-2,-1,18,15,1.29,13.36,4.29,3.71,12.57,0,6,1,1,-1,-1,2,1,1
857,Chelsea,Crystal Palace,3,5,6,1,2,1.83,14.75,5.83,6.58,9.0,0,2,1,2,2,13,10,0.92,11.25,3.0,5.75,11.58,0,4,0,0,0,0,1,0,1
858,Tottenham,Man City,0,0,-1,8,4,1.46,13.92,4.92,6.38,12.38,0,3,-1,-1,-2,5,3,1.92,18.77,5.38,7.23,11.15,0,4,-1,-1,1,1,0,1,-1
859,Hull,Arsenal,-2,-1,-2,17,17,0.83,11.5,2.58,4.08,11.5,1,5,3,5,5,3,9,1.93,15.71,6.36,7.57,9.64,0,1,-1,-1,1,1,1,3,-1
860,Stoke,Tottenham,-2,-2,-1,16,7,1.23,11.38,3.46,4.85,13.85,1,3,-2,0,-2,8,4,1.36,14.43,4.93,6.5,11.93,0,6,1,0,-1,0,3,0,1
861,Newcastle,West Brom,-3,-3,-3,15,12,1.08,9.75,3.0,4.08,11.75,2,4,-1,-1,1,13,13,1.08,10.69,3.62,4.08,11.92,0,2,-1,-1,1,1,1,1,0
862,Hull,Burnley,-3,-2,-3,17,17,0.85,11.23,2.46,3.77,11.23,0,2,-2,-4,-2,19,10,0.92,11.92,3.38,5.08,11.69,1,4,-2,-2,2,2,0,1,-1
